Area,Reward,Environment Type,Algorithm,Episodes,Max Sumo Steps,Traffic Scale,Seed,Runned By,Reward of Last Episode,Average Reward for Evaluated Episodes,Derivative of Reward,Waiting Time,Speed,Depart Delay,Time Loss,Waiting Car,Total Time,Device,Notes,Study Group
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,200,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫38,0,Taha,-24.306,-19.69,-.7,64.22,8.29,378.12,97.9,2389,13.799,colab,variance in derivative,Environment Type Effect; 
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,350,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,PPO,1000,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫38,0,Taha,-14.017,-14.017,6.376,65.98,8.090,377.81,98.39,2376,13.269,colab,,Episode Effect; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,200,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫14,0,Taha,-17.073,-17.073,5.060,84.94,9.2,172.51,124.77,573,20.942,colab,,Algorithm Performance; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫14,1,Ahmed,17.671,-17.67060009528924,8.616134677796037,87.97,09.01,177.77,127.56,563.0,20.945,colab,,Algorithm Performance; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫14,2,Ahmed,-15.73,-15.073569673055326,5.293291684120078,87.71,9.45,153.0,127.13,576.0,20.235,,,Algorithm Performance; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫14,3,Ahmed,-15.063,-15.073569673055326,9.193210915695882,86.91,9.25,171.22,126.85,575.0,19.648,,,Algorithm Performance; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫38,0,Ahmed,-13.4,-12.294979129966181,6.994227010584536,63.44,8.13,394.56,95.38,2366.0,24.952,,,Algorithm Performance; Episode Effect; Max Sumo Steps Effect; Reward Function Effect; Environment Type Effect; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫38,1,Ahmed,-18.973,-15.073569673055326,6.576667290271288,67.67,8.3,370.49,101.01,2392.0,24.22 ,,,Algorithm Performance; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫38,2,Ahmed,-16.397,-16.396937862933207,5.2631273559041425,66.54,08.06,388.62,98.83,2375.0,23.039,,,Algorithm Performance; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫38,3,Marwa,-16.377,-16.633057793835,3.780266320514073,64.37,8.13,391.61,96.81,2379.0,18.285,i5,,Algorithm Performance; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫14,0,Marwa,-13.153,-13.153338666623998,6.516743083384631,88.66,9.9,117.1,130.0,432.0,8.911,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫14,1,Marwa,-16.317,-16.316719782976236,1.36334832344237,77.35,9.62,117.69,118.11,429.0,9.017,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫14,2,Marwa,-11.143,-11.686695871823627,7.313304128176364,83.89,9.84,117.2,124.92,432.0,9.607,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫14,3,Marwa,-8.564,-8.564339577274822,7.832347214031216,83.2,9.85,122.43,124.33,430.0,14.926,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫38,0,Marwa,-13.559,-13.559310545556276,0.9645585018107443,60.16,8.23,296.89,90.31,1717.0,12.266,i5,,Max Sumo Steps Effect; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫38,1,Marwa,-12.276,-12.27585214789929,7.454147852100702,59.76,8.15,283.27,89.7,1725.0,9.034,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫38,2,Marwa,-13.73,-11.770305274057478,4.0200195531814735,62.44,8.0,273.97,93.5,1727.0,9.445,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫38,3,Marwa,-11.094,-11.093648455394879,5.939973834027018,61.42,8.0,277.11,92.36,1729.0,8.9,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫14,0,Marwa,-38.067,-38.17666666666666,6.417986254510247,90.83,8.96,426.83,130.96,1117.0,25.777,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫14,1,Marwa,-42.506,-42.53350582781254,8.007456397117963,92.63,09.01,452.32,133.03,1117.0,37.957,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫38,0,Marwa,-28.92,-68.04182558755738,10.347762650608985,69.34,8.28,778.09,102.61,4801.0,25.257,i5,,Max Sumo Steps Effect; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,350,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,0,Marwa,38.814,38.81388049250659,14.570218894089525,22.53,24.85,712.77,109.31,2272.0,98.193,i5,,Episode Effect; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫38,0,Marwa,-21.520999908447266,-22.209492187947035,0.5700283050537109,63.71,08.04,400.04,95.68,2361.0,7.142,i5,,Episode Effect; 
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫38,1,Marwa,-20.277000427246094,-15.153333961963654,4.626703262329102,65.42,7.96,380.7,97.91,2384.0,7.936,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫38,2,Marwa,-18.204999923706055,-13.71120997518301,-0.2128467559814453,62.11,08.05,383.9,93.7,2368.0,10.191,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫38,3,Marwa,-25.479999542236328,-15.153333961963654,-0.6670970916748047,64.13,8.16,389.95,95.68,2359.0,6.713,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,1500,0٫14,0,Marwa,-19.719999313354492,-11.562748346477747,-0.019708633422851562,82.78,9.86,123.67,123.6,429.0,10.808,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,1500,0٫14,1,Marwa,-19.113000869750977,-10.516892781481147,-0.7844257354736328,82.06,9.67,128.91,122.91,425.0,9.44,i5,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,HighGroupedSumoEnv,PPO,200,1500,0٫14,mean,,,,,,,,,,,,,
